0.1352177235
0.1825821238
0.2971734148
0.3506493506
0.3919022154
0.1443850267
0.2513368984
0.1657754011
0.3644003056
0.5294117647
0.1443850267
0.1932773109
0.4469060351
0.1825821238
0.1779984721
0.0985485103
0.4056531704
0.1321619557
0.2314744079
0.2238349885
0.3888464477
0.2360580596
0.1260504202
0.2238349885
0.3368983957
0.3093964859
0.3521772345
0.2009167303
0.1581359817
0.2971734148
0.3506493506
0.3750954927
0.2589763178
0.1825821238
0.3644003056
0.3460656990
0.1291061879
0.2177234530
0.3750954927
0.3506493506
0.1764705882
0.2987012987
0.1138273491
0.0756302521
0.1993888464
0.4331550802
0.4056531704
0.1596638655
0.1764705882
0.3919022154
0.4744079450
0.1275783040
0.3185637892
0.1214667685
0.3644003056
0.1291061879
0.2024446142
0.1734148205
0.1550802139
0.1550802139
0.3506493506
0.1016042781
0.1993888464
0.1245225363
0.4744079450
0.1688311688
0.1229946524
0.3659281895
0.2055003820
0.2589763178
0.2788388083
0.3506493506
0.4056531704
0.1581359817
0.2055003820
0.1321619557
0.1886936593
0.1336898396
0.1520244461
0.3888464477
0.4194041253
0.2543926662
0.4056531704
0.2834224599
0.2543926662
0.5294117647
0.1856378915
0.2207792208
0.1688311688
0.1245225363
0.1504965623
0.4194041253
0.2589763178
0.1993888464
0.2131398014
0.1398013751
0.2161955691
0.3781512605
0.2268907563
0.3842627960
